time,battery_level,battery_status,battery_health,battery_adaptor
1613657677.793,98,3,2,0
1613657983.395,97,3,2,0
1613658591.515,97,3,2,0
1613659191.519,97,3,2,0
1613660391.513,97,3,2,0
1613660531.288,96,3,2,0
1613660991.509,96,3,2,0
1613661096.597,95,3,2,0
1613661446.506,94,3,2,0
1613661903.135,93,3,2,0
1613662163.401,92,3,2,0
1613662791.518,92,3,2,0
1613663633.075,92,3,2,0
1613664591.515,92,3,2,0
1613664862.252,91,3,2,0
1613665041.525,90,3,2,0
1613665247.556,90,3,2,0
1613665516.769,89,3,2,0
1613665856.187,88,3,2,0
1613666377.433,88,3,2,0
1613666667.371,87,3,2,0
1613667544.209,87,3,2,0
1613667997.628,86,3,2,0
1613669243.473,85,3,2,0
1613669991.493,85,3,2,0
1613670849.044,85,3,2,0
1613671191.545,84,3,2,0
1613671791.509,84,3,2,0
1613672470.433,84,3,2,0
1613673421.657,83,3,2,0
1613673511.218,82,3,2,0
1613674733.128,82,3,2,0
1613675391.53,81,3,2,0
1613675991.502,81,3,2,0
1613676476.374,81,3,2,0
1613676591.511,80,3,2,0
1613677791.51,80,3,2,0
1613678391.508,80,3,2,0
1613679591.509,80,3,2,0
1613680075.847,79,3,2,0
1613680971.223,79,3,2,0
1613681391.603,78,3,2,0
1613682591.513,78,3,2,0
1613682666.129,78,3,2,0
1613683791.509,78,3,2,0
1613684391.54,77,3,2,0
1613684762.744,77,3,2,0
1613685591.514,77,3,2,0
1613686791.52,77,3,2,0
1613687391.584,76,3,2,0
1613688591.508,76,3,2,0
1613689191.541,75,3,2,0
1613689564.585,75,3,2,0
1613689954.944,75,3,2,0
1613689955.743,75,3,2,1
1613689956.213,75,2,2,1
1613690015.703,76,2,2,1
1613690051.808,77,2,2,1
1613690126.785,78,2,2,1
1613690228.111,79,2,2,1
1613690330.908,80,2,2,1
1613690470.85,81,2,2,1
1613690567.946,82,2,2,1
1613690708.088,83,2,2,1
1613690795.678,84,2,2,1
1613690938.045,85,2,2,1
1613691095.669,86,2,2,1
1613691178.389,87,2,2,1
1613691335.686,88,2,2,1
1613691442.054,89,2,2,1
1613691635.687,90,2,2,1
1613691674.648,90,2,2,1
1613691695.683,91,2,2,1
1613691775.75,92,2,2,1
1613691935.682,93,2,2,1
1613691995.688,94,2,2,1
1613692175.688,95,2,2,1
1613692295.685,96,2,2,1
1613692415.69,97,2,2,1
1613692534.925,98,2,2,1
1613692595.061,98,2,2,1
1613692655.695,99,2,2,1
1613692735.476,100,2,2,1
1613693495.686,100,2,2,1
1613694395.671,100,2,2,1
1613694925.681,100,5,2,1
1613695295.683,100,5,2,1
1613696195.67,100,5,2,1
1613697095.679,100,5,2,1
1613697995.691,100,5,2,1
1613698895.693,100,5,2,1
1613699795.688,100,5,2,1
1613700755.683,100,5,2,1
1613701595.685,100,5,2,1
1613702495.682,100,5,2,1
1613703395.687,100,5,2,1
1613704295.682,100,5,2,1
1613705195.685,100,5,2,1
1613706095.687,100,5,2,1
1613706995.684,100,5,2,1
1613707895.678,100,5,2,1
1613708795.695,100,5,2,1
1613709695.684,100,5,2,1
1613710595.683,100,5,2,1
1613711495.678,100,5,2,1
1613712395.687,100,5,2,1
1613713295.683,100,5,2,1
1613714195.684,100,5,2,1
1613715095.684,100,5,2,1
1613715995.673,100,5,2,1
1613716895.688,100,5,2,1
1613717795.681,100,5,2,1
1613718695.675,100,5,2,1
1613719341.988,100,3,2,0
1613719620.853,100,3,2,0
1613719815.398,99,3,2,0
1613720542.464,99,3,2,0
1613720700.625,98,3,2,0
1613721741.858,97,3,2,0
1613722341.824,97,3,2,0
1613723541.822,97,3,2,0
1613724141.865,96,3,2,0
1613725341.834,96,3,2,0
1613725871.314,96,3,2,0
1613726105.351,95,3,2,0
1613727141.823,95,3,2,0
1613727176.747,94,3,2,0
1613727822.492,94,3,2,0
1613728941.825,94,3,2,0
1613730028.052,93,3,2,0
1613730741.828,93,3,2,0
1613731341.832,93,3,2,0
1613731500.6,92,3,2,0
1613732541.825,92,3,2,0
1613732674.483,91,3,2,0
1613733132.363,91,3,2,0
1613733311.236,90,3,2,0
1613733991.289,90,3,2,0
1613734941.829,89,3,2,0
1613735952.687,89,3,2,0
1613736741.857,88,3,2,0
1613737941.824,88,3,2,0
1613738541.841,88,3,2,0
1613738775.743,87,3,2,0
1613739433.187,87,3,2,0
1613740341.83,87,3,2,0
1613741541.829,87,3,2,0
1613742141.867,86,3,2,0
1613742300.607,86,3,2,0
1613743229.702,86,3,2,0
1613743384.912,86,3,2,2
1613743386.77,86,2,2,2
1613743504.807,87,2,2,2
1613743624.805,88,2,2,2
1613743742.387,89,2,2,2
1613743864.798,90,2,2,2
1613744044.806,91,2,2,2
1613744164.805,92,2,2,2
1613744284.808,93,2,2,2
1613744384.189,94,2,2,2
1613744584.821,95,2,2,2
1613744670.72,96,2,2,2
1613744824.788,96,2,2,2
1613744884.875,97,2,2,2
1613745064.81,98,2,2,2
1613745184.812,99,2,2,2
1613745338.706,100,2,2,2
1613745651.648,100,2,2,2
1613746562.647,100,2,2,2
1613747464.787,100,2,2,2
1613748424.816,100,2,2,2
1613748441.064,100,5,2,2
1613749264.807,100,5,2,2
1613750224.803,100,5,2,2
1613750837.556,100,3,2,0
1613750838.224,100,3,2,2
1613750838.93,100,3,2,0
1613751109.106,100,3,2,0
1613751418.578,99,3,2,0
1613751708.101,97,3,2,0
1613751945.208,96,3,2,0
1613752038.904,96,3,2,0
1613752508.644,94,3,2,0
1613752845.104,93,3,2,0
1613753238.915,93,3,2,0
1613753764.957,93,3,2,0
1613754894.402,93,3,2,0
1613755607.9,92,3,2,0
1613755992.283,91,3,2,0
1613756238.952,90,3,2,0
1613756609.373,90,3,2,0
1613757424.541,90,3,2,0
1613758368.554,90,3,2,0
1613758592.606,89,3,2,0
1613759589.157,89,3,2,0
1613760438.952,88,3,2,0
1613761038.912,88,3,2,0
1613761887.598,88,3,2,0
1613762470.065,87,3,2,0
1613762838.915,87,3,2,0
1613764038.923,87,3,2,0
1613764638.918,87,3,2,0
1613765787.564,87,3,2,0
1613766438.965,86,3,2,0
1613767638.919,86,3,2,0
1613768238.924,86,3,2,0
1613768392.497,85,3,2,0
1613770038.921,85,3,2,0
1613770976.35,85,3,2,0
1613771838.921,85,3,2,0
1613772438.987,84,3,2,0
1613773038.936,84,3,2,0
1613773626.689,84,3,2,0
1613774837.278,84,3,2,0
1613774965.719,83,3,2,0
1613775202.578,82,3,2,0
1613775438.916,82,3,2,0
1613775463.013,81,3,2,0
1613776638.909,81,3,2,0
1613777238.95,80,3,2,0
1613777756.873,79,3,2,0
1613778349.116,78,3,2,0
1613778702.332,77,3,2,0
1613779038.909,77,3,2,0
1613779362.915,76,3,2,0
1613779580.143,75,3,2,0
1613779841.976,74,3,2,0
1613779938.681,74,3,2,0
1613779942.711,74,3,2,1
1613779943.153,74,2,2,1
1613780002.644,75,2,2,1
1613780041.232,76,2,2,1
1613780062.626,77,2,2,1
1613780122.642,78,2,2,1
1613780182.644,79,2,2,1
1613780242.659,80,2,2,1
1613780302.638,81,2,2,1
1613780352.745,82,2,2,1
1613780397.414,83,2,2,1
1613780461.321,84,2,2,1
1613780518.583,85,2,2,1
1613780587.545,86,2,2,1
1613780650.561,87,2,2,1
1613780741.449,88,2,2,1
1613780782.638,88,2,2,1
1613780819.115,89,2,2,1
1613780896.742,90,2,2,1
1613781022.704,91,2,2,1
1613781059.348,92,2,2,1
1613781202.645,93,2,2,1
1613781240.835,94,2,2,1
1613781382.64,95,2,2,1
1613781438.177,96,2,2,1
1613781572.801,97,2,2,1
1613781682.62,97,2,2,1
1613781802.639,98,2,2,1
1613781869.479,99,2,2,1
1613782000.982,100,2,2,1
1613782582.627,100,2,2,1
1613783482.633,100,2,2,1
1613784382.645,100,2,2,1
1613784481.543,100,5,2,1
1613785282.647,100,5,2,1
1613786182.636,100,5,2,1
1613787082.64,100,5,2,1
1613787982.64,100,5,2,1
1613788882.639,100,5,2,1
1613789782.63,100,5,2,1
1613790682.63,100,5,2,1
1613791582.641,100,5,2,1
1613792482.641,100,5,2,1
1613793382.639,100,5,2,1
1613794282.642,100,5,2,1
1613795182.641,100,5,2,1
1613796082.637,100,5,2,1
1613796982.641,100,5,2,1
1613797882.641,100,5,2,1
1613798782.646,100,5,2,1
1613799682.634,100,5,2,1
1613800582.642,100,5,2,1
1613801482.645,100,5,2,1
1613802382.645,100,5,2,1
1613803282.63,100,5,2,1
1613804182.634,100,5,2,1
1613805082.638,100,5,2,1
1613805982.632,100,5,2,1
1613806882.637,100,5,2,1
1613807782.642,100,5,2,1
1613808682.641,100,5,2,1
1613809582.643,100,5,2,1
1613810482.642,100,5,2,1
1613811382.642,100,5,2,1
1613812282.638,100,5,2,1
1613813182.636,100,5,2,1
1613814082.631,100,5,2,1
1613814982.638,100,5,2,1
1613815882.633,100,5,2,1
1613816782.641,100,5,2,1
1613817742.643,100,5,2,1
1613817960.868,100,3,2,0
1613817973.343,100,3,2,2
1613817973.737,100,2,2,2
1613817975.186,100,5,2,2
1613818573.239,100,5,2,2
1613819473.234,100,5,2,2
1613820373.226,100,5,2,2
1613821273.233,100,5,2,2
1613822173.238,100,5,2,2
1613823073.242,100,5,2,2
1613823973.248,100,5,2,2
1613824873.241,100,5,2,2
1613825773.24,100,5,2,2
1613826733.24,100,5,2,2
1613827633.237,100,5,2,2
1613828473.232,100,5,2,2
1613829373.238,100,5,2,2
1613830273.24,100,5,2,2
1613831173.236,100,5,2,2
1613832073.238,100,5,2,2
1613832973.238,100,5,2,2
1613833873.231,100,5,2,2
1613834773.239,100,5,2,2
1613835673.234,100,5,2,2
1613836573.238,100,5,2,2
1613837473.234,100,5,2,2
1613838373.238,100,5,2,2
1613839273.236,100,5,2,2
1613840173.234,100,5,2,2
1613841073.233,100,5,2,2
1613841973.231,100,5,2,2
1613842873.23,100,5,2,2
1613843773.229,100,5,2,2
1613844437.47,100,3,2,0
1613845037.353,100,3,2,0
1613845637.347,100,3,2,0
1613846837.459,100,3,2,0
1613847437.478,99,3,2,0
1613849237.364,99,3,2,0
1613849837.366,98,3,2,0
1613851037.361,98,3,2,0
1613851870.614,98,3,2,0
1613852234.919,97,3,2,0
1613852837.361,97,3,2,0
1613853931.672,97,3,2,0
1613854637.389,96,3,2,0
1613855837.355,96,3,2,0
1613856272.061,95,3,2,0
1613856437.354,95,3,2,0
1613857503.199,94,3,2,0
1613858237.355,94,3,2,0
1613859437.366,93,3,2,0
1613860037.354,93,3,2,0
1613860637.355,93,3,2,0
1613861106.848,92,3,2,0
1613861775.556,92,3,2,0
1613862437.354,92,3,2,0
1613863037.375,91,3,2,0
1613863637.368,91,3,2,0
1613864837.376,91,3,2,0
1613865437.369,91,3,2,0
1613866637.369,91,3,2,0
1613867152.979,91,3,2,0
1613867171.024,90,3,2,0
1613867473.005,89,3,2,0
1613867545.335,89,3,2,0
1613867699.094,89,3,2,1
1613867699.517,89,2,2,1
1613867778.06,90,2,2,1
1613867847.006,91,2,2,1
1613867905.627,92,2,2,1
1613867990.557,93,2,2,1
1613868058.923,94,2,2,1
1613868150.197,95,2,2,1
1613868238.944,96,2,2,1
1613868349.124,97,2,2,1
1613868469.036,97,2,2,1
1613868538.94,98,2,2,1
1613868598.952,99,2,2,1
1613868697.228,100,2,2,1
1613869378.942,100,2,2,1
1613870398.938,100,2,2,1
1613870963.323,100,5,2,1
1613871178.939,100,5,2,1
1613872078.917,100,5,2,1
1613872978.926,100,5,2,1
1613873878.938,100,5,2,1
1613874778.922,100,5,2,1
1613875678.926,100,5,2,1
1613876578.934,100,5,2,1
1613877478.949,100,5,2,1
1613878378.943,100,5,2,1
1613879278.94,100,5,2,1
1613880178.94,100,5,2,1
1613881078.941,100,5,2,1
1613881978.935,100,5,2,1
1613882878.944,100,5,2,1
1613883778.941,100,5,2,1
1613884678.945,100,5,2,1
1613885578.939,100,5,2,1
1613886478.942,100,5,2,1
1613887378.938,100,5,2,1
1613888278.94,100,5,2,1
1613889178.945,100,5,2,1
1613890078.945,100,5,2,1
1613890978.934,100,5,2,1
1613891878.938,100,5,2,1
1613892778.935,100,5,2,1
1613893678.926,100,5,2,1
1613894578.928,100,5,2,1
1613895478.938,100,5,2,1
1613896378.919,100,5,2,1
1613897278.937,100,5,2,1
1613898178.949,100,5,2,1
1613899078.935,100,5,2,1
1613899978.94,100,5,2,1
1613900939.081,100,5,2,1
1613901778.92,100,5,2,1
1613902088.342,100,3,2,0
1613902688.25,99,3,2,0
1613902960.815,99,3,2,0
1613903888.375,98,3,2,0
1613904266.449,97,3,2,0
1613904488.252,97,3,2,0
1613905631.869,97,3,2,0
1613905688.273,96,3,2,0
1613906888.25,96,3,2,0
1613907488.253,96,3,2,0
1613907993.72,96,3,2,0
1613907994.559,96,3,2,2
1613907995.976,96,2,2,2
1613908006.026,96,5,2,2
1613908006.18,96,2,2,2
1613908008.949,96,5,2,2
1613908009.098,96,2,2,2
1613908010.412,96,5,2,2
1613908010.565,96,2,2,2
1613908011.869,96,5,2,2
1613908012.02,96,2,2,2
1613908013.328,96,5,2,2
1613908013.486,96,2,2,2
1613908114.441,97,2,2,2
1613908149.221,98,2,2,2
1613908234.439,99,2,2,2
1613908327.43,100,2,2,2
1613908770.462,100,3,2,0
1613908773.56,100,3,2,2
1613909853.499,100,3,2,2
1613910633.503,100,3,2,2
1613911533.503,100,3,2,2
1613912613.509,100,3,2,2
1613913273.506,99,3,2,2
1613914233.498,99,3,2,2
1613915193.504,99,3,2,2
1613915973.501,99,3,2,2
1613916993.508,99,3,2,2
1613917627.0,98,3,2,2
1613917627.395,98,2,2,2
1613917630.261,99,2,2,2
1613917692.732,100,2,2,2
1613917754.667,100,2,2,2
1613918733.506,100,2,2,2
1613919028.305,100,3,2,0
1613919565.792,99,3,2,0
1613919628.192,99,3,2,0
1613920228.201,99,3,2,0
1613920828.206,98,3,2,0
1613921382.931,97,3,2,0
1613922028.195,97,3,2,0
1613923136.953,96,3,2,0
1613924428.2,96,3,2,0
1613924849.925,96,3,2,0
1613925028.233,95,3,2,0
1613926228.215,95,3,2,0
1613926258.038,94,3,2,0
1613926828.203,94,3,2,0
1613927341.756,93,3,2,0
1613927428.198,93,3,2,0
1613928583.923,93,3,2,0
1613928628.234,92,3,2,0
1613929228.205,92,3,2,0
1613930069.568,92,3,2,0
1613930414.646,90,3,2,0
1613931028.238,89,3,2,0
1613931628.234,88,3,2,0
1613932184.273,87,3,2,0
1613932564.286,86,3,2,0
1613932828.185,86,3,2,0
1613933806.0,86,3,2,0
1613934628.232,85,3,2,0
1613935828.201,85,3,2,0
1613936428.193,85,3,2,0
1613937028.187,84,3,2,0
1613937628.199,84,3,2,0
1613938228.199,84,3,2,0
1613938409.439,83,3,2,0
1613939149.45,83,3,2,0
1613939428.232,82,3,2,0
1613940028.193,82,3,2,0
1613940628.261,81,3,2,0
1613940896.042,81,3,2,0
1613941218.482,80,3,2,0
1613941828.199,80,3,2,0
1613942428.192,80,3,2,0
1613943628.227,79,3,2,0
1613944305.798,79,3,2,0
1613944828.194,78,3,2,0
1613945428.203,78,3,2,0
1613946031.021,78,3,2,0
1613947228.239,77,3,2,0
1613947985.876,77,3,2,0
1613949628.205,77,3,2,0
1613950228.236,76,3,2,0
1613950828.207,76,3,2,0
1613952028.232,75,3,2,0
1613952963.597,75,3,2,0
1613953313.183,75,3,2,0
1613953424.964,74,3,2,0
1613953431.904,74,3,2,1
1613953432.309,74,2,2,1
1613953433.762,75,2,2,1
1613953533.195,76,2,2,1
1613953551.792,77,2,2,1
1613953661.874,78,2,2,1
1613953727.782,79,2,2,1
1613953791.804,80,2,2,1
1613953851.807,81,2,2,1
1613953958.902,82,2,2,1
1613954031.805,83,2,2,1
1613954091.805,84,2,2,1
1613954151.802,84,2,2,1
1613954185.578,85,2,2,1
1613954251.362,86,2,2,1
1613954324.524,87,2,2,1
1613954391.858,88,2,2,1
1613954463.325,89,2,2,1
1613954562.84,90,2,2,1
1613954631.807,91,2,2,1
1613954691.803,92,2,2,1
1613954783.566,93,2,2,1
1613954868.323,94,2,2,1
1613954963.318,95,2,2,1
1613955051.815,96,2,2,1
1613955171.811,97,2,2,1
1613955351.808,98,2,2,1
1613955411.805,99,2,2,1
1613955527.226,100,2,2,1
1613955951.807,100,2,2,1
1613956851.805,100,2,2,1
1613957811.808,100,2,2,1
1613958337.505,100,5,2,1
1613958651.809,100,5,2,1
1613959551.802,100,5,2,1
1613960571.81,100,5,2,1
1613961351.805,100,5,2,1
1613962371.801,100,5,2,1
1613963211.797,100,5,2,1
1613964051.833,100,5,2,1
1613964951.799,100,5,2,1
1613965971.802,100,5,2,1
1613966871.802,100,5,2,1
1613967771.801,100,5,2,1
1613968551.8,100,5,2,1
1613969571.819,100,5,2,1
1613970471.809,100,5,2,1
1613971371.827,100,5,2,1
1613972151.81,100,5,2,1
1613973171.802,100,5,2,1
1613974071.802,100,5,2,1
1613974971.805,100,5,2,1
1613975751.8,100,5,2,1
1613976771.801,100,5,2,1
1613977551.802,100,5,2,1
1613978451.805,100,5,2,1
1613979411.797,100,5,2,1
1613980251.801,100,5,2,1
1613981151.802,100,5,2,1
1613982051.824,100,5,2,1
1613982663.349,100,3,2,0
1613982950.934,100,3,2,0
1613983262.753,99,3,2,0
1613983408.526,98,3,2,0
1613983862.716,98,3,2,0
1613984448.816,97,3,2,0
1613985062.721,97,3,2,0
1613985662.704,97,3,2,0
1613986262.719,96,3,2,0
1613986862.728,96,3,2,0
1613987441.924,96,3,2,0
1613987462.74,95,3,2,0
1613987711.382,94,3,2,0
1613988027.395,93,3,2,0
1613988662.716,93,3,2,0
1613989216.668,92,3,2,0
1613989262.715,92,3,2,0
1613990170.584,92,3,2,0
1613991062.745,91,3,2,0
1613991662.716,91,3,2,0
1613992132.028,90,3,2,0
1613992862.716,90,3,2,0
1613993462.751,89,3,2,0
1613994062.714,89,3,2,0
1613994853.219,89,3,2,0
1613995862.716,89,3,2,0
1613996462.746,88,3,2,0
1613997662.714,88,3,2,0
1613998262.767,87,3,2,0
1613998862.716,87,3,2,0
1613999462.725,87,3,2,0
1614000662.748,86,3,2,0
1614001262.707,86,3,2,0
1614002462.755,85,3,2,0
1614003039.836,85,3,2,0
1614003533.652,84,3,2,0
1614003662.723,84,3,2,0
1614004862.71,84,3,2,0
1614005462.742,83,3,2,0
1614006662.744,82,3,2,0
1614007262.714,82,3,2,0
1614007862.743,81,3,2,0
1614008214.207,81,3,2,0
1614009062.743,80,3,2,0
1614010014.357,80,3,2,0
1614010862.719,79,3,2,0
1614010958.178,79,3,2,0
1614012062.718,79,3,2,0
1614012662.755,78,3,2,0
1614013003.868,78,3,2,0
1614013862.728,78,3,2,0
1614014554.995,78,3,2,0
1614014815.019,77,3,2,0
1614015415.194,77,3,2,0
1614016862.727,77,3,2,0
1614017462.734,77,3,2,0
1614017685.572,76,3,2,0
1614018147.194,75,3,2,0
1614019262.758,75,3,2,0
1614019548.206,74,3,2,0
1614019862.715,74,3,2,0
1614021062.752,73,3,2,0
1614021662.704,73,3,2,0
1614022816.809,72,3,2,0
1614023696.252,72,3,2,0
1614024662.749,71,3,2,0
1614025249.977,71,3,2,0
1614026462.721,71,3,2,0
1614027062.722,71,3,2,0
1614027436.864,70,3,2,0
1614028262.719,70,3,2,0
1614029462.717,70,3,2,0
1614030166.807,70,3,2,0
1614030662.746,69,3,2,0
1614031197.233,69,3,2,0
1614031862.731,68,3,2,0
1614032462.748,68,3,2,0
1614032997.518,67,3,2,0
1614033149.815,66,3,2,0
1614033357.529,66,3,2,0
1614033515.128,65,3,2,0
1614033522.327,65,3,2,1
1614033522.816,65,2,2,1
1614033535.86,66,2,2,1
1614033634.748,68,2,2,1
1614033702.134,69,2,2,1
1614033757.334,70,2,2,1
1614033882.124,71,2,2,1
1614033942.117,72,2,2,1
1614034002.141,73,2,2,1
1614034062.129,74,2,2,1
1614034104.496,75,2,2,1
1614034182.118,76,2,2,1
1614034217.253,77,2,2,1
1614034242.137,77,2,2,1
1614034302.115,78,2,2,1
1614034422.134,79,2,2,1
1614034482.111,80,2,2,1
1614034602.13,81,2,2,1
1614034662.135,82,2,2,1
1614034782.144,83,2,2,1
1614034842.133,84,2,2,1
1614034962.131,85,2,2,1
1614035082.133,86,2,2,1
1614035142.134,87,2,2,1
1614035262.137,88,2,2,1
1614035322.139,89,2,2,1
1614035441.269,90,2,2,1
1614035513.614,91,2,2,1
1614035622.134,92,2,2,1
1614035802.138,93,2,2,1
1614035862.126,94,2,2,1
1614035982.135,95,2,2,1
1614036042.135,96,2,2,1
1614036162.138,97,2,2,1
1614036282.128,98,2,2,1
1614036402.131,99,2,2,1
1614036481.73,100,2,2,1
1614036942.135,100,2,2,1
1614037842.128,100,2,2,1
1614038742.123,100,2,2,1
1614039324.533,100,5,2,1
1614039642.156,100,5,2,1
1614040542.132,100,5,2,1
1614041442.128,100,5,2,1
1614042342.14,100,5,2,1
1614043242.111,100,5,2,1
1614044142.132,100,5,2,1
1614045042.132,100,5,2,1
1614045942.13,100,5,2,1
1614046842.128,100,5,2,1
1614047742.133,100,5,2,1
1614048642.126,100,5,2,1
1614049542.127,100,5,2,1
1614050442.128,100,5,2,1
1614051342.137,100,5,2,1
1614052242.127,100,5,2,1
1614053142.13,100,5,2,1
1614054042.126,100,5,2,1
1614054942.127,100,5,2,1
1614055842.128,100,5,2,1
1614056742.124,100,5,2,1
1614057642.128,100,5,2,1
1614058542.129,100,5,2,1
1614059442.122,100,5,2,1
1614060342.14,100,5,2,1
1614061242.135,100,5,2,1
1614062142.639,100,5,2,1
1614063042.129,100,5,2,1
1614063942.117,100,5,2,1
1614064842.136,100,5,2,1
1614065742.12,100,5,2,1
1614066642.127,100,5,2,1
1614067342.512,100,3,2,0
1614067594.638,100,3,2,0
1614068282.128,99,3,2,0
1614068542.155,99,3,2,0
1614069542.833,98,3,2,0
1614070342.146,98,3,2,0
1614070942.19,97,3,2,0
1614072142.147,97,3,2,0
1614073342.143,97,3,2,0
1614074059.288,97,3,2,0
1614075142.158,97,3,2,0
1614075742.153,97,3,2,0
1614076342.2,96,3,2,0
1614076942.149,96,3,2,0
1614077542.158,96,3,2,0
1614078361.935,96,3,2,0
1614079342.158,96,3,2,0
1614079942.187,95,3,2,0
1614080542.157,95,3,2,0
1614081142.147,95,3,2,0
1614082342.154,95,3,2,0
1614082942.189,94,3,2,0
1614084142.151,94,3,2,0
1614085195.03,94,3,2,0
1614085942.157,94,3,2,0
1614086866.662,94,3,2,0
1614087742.203,93,3,2,0
1614088942.153,93,3,2,0
1614089542.152,93,3,2,0
1614090142.152,93,3,2,0
1614091342.191,92,3,2,0
1614092542.156,92,3,2,0
1614093027.932,92,3,2,0
1614093742.15,92,3,2,0
1614094867.793,92,3,2,0
1614095542.245,91,3,2,0
1614096007.969,91,3,2,0
1614096639.317,91,3,2,0
1614097342.151,91,3,2,0
1614098143.35,90,3,2,0
1614098205.543,90,3,2,2
1614098206.024,90,2,2,2
1614098265.519,91,2,2,2
1614098385.379,92,2,2,2
1614098445.507,93,2,2,2
1614098565.512,94,2,2,2
1614098685.515,95,2,2,2
1614098805.51,96,2,2,2
1614098985.512,97,2,2,2
1614099042.746,97,2,2,2
1614099165.514,98,2,2,2
1614099285.512,99,2,2,2
1614099384.523,100,2,2,2
1614099945.508,100,2,2,2
1614100845.5,100,2,2,2
1614101745.507,100,2,2,2
1614102058.533,100,5,2,2
1614102645.496,100,5,2,2
1614103545.514,100,5,2,2
1614104445.506,100,5,2,2
1614105405.506,100,5,2,2
1614106245.502,100,5,2,2
1614107145.509,100,5,2,2
1614108045.506,100,5,2,2
1614108945.506,100,5,2,2
1614109845.506,100,5,2,2
1614110745.507,100,5,2,2
1614111645.497,100,5,2,2
1614112545.511,100,5,2,2
1614113445.507,100,5,2,2
1614114345.51,100,5,2,2
1614115245.496,100,5,2,2
1614116145.508,100,5,2,2
1614117045.509,100,5,2,2
1614117945.51,100,5,2,2
1614118845.497,100,5,2,2
1614119745.515,100,5,2,2
1614120214.243,100,3,2,0
1614120814.149,100,3,2,0
1614121131.889,99,3,2,0
1614121571.616,98,3,2,0
1614122441.791,97,3,2,0
1614122479.112,97,3,2,1
1614122479.485,97,2,2,1
1614122538.987,98,2,2,1
1614122650.923,99,2,2,1
1614122687.474,100,2,2,1
1614123318.98,100,2,2,1
1614123825.029,100,5,2,1
1614124218.987,100,5,2,1
1614125118.978,100,5,2,1
1614126018.983,100,5,2,1
1614126918.986,100,5,2,1
1614127818.98,100,5,2,1
1614128778.988,100,5,2,1
1614129618.967,100,5,2,1
1614130518.987,100,5,2,1
1614131418.99,100,5,2,1
1614132318.987,100,5,2,1
1614133218.989,100,5,2,1
1614134118.984,100,5,2,1
1614135018.981,100,5,2,1
1614135918.98,100,5,2,1
1614136818.976,100,5,2,1
1614137718.992,100,5,2,1
1614138618.972,100,5,2,1
1614139518.985,100,5,2,1
1614140418.98,100,5,2,1
1614141318.988,100,5,2,1
1614142218.984,100,5,2,1
1614143118.981,100,5,2,1
1614144078.971,100,5,2,1
1614144918.977,100,5,2,1
1614145818.977,100,5,2,1
1614146718.978,100,5,2,1
1614147618.985,100,5,2,1
1614148518.987,100,5,2,1
1614149418.983,100,5,2,1
1614150318.983,100,5,2,1
1614151278.986,100,5,2,1
1614152118.958,100,5,2,1
1614152715.525,100,3,2,0
1614153077.412,100,3,2,0
1614153166.831,99,3,2,0
1614153612.797,98,3,2,0
1614153946.402,98,3,2,0
1614154907.951,97,3,2,0
1614156315.53,96,3,2,0
1614156915.496,96,3,2,0
1614157515.525,95,3,2,0
1614158115.498,95,3,2,0
1614158715.46,95,3,2,0
1614159915.494,94,3,2,0
1614160226.904,94,3,2,0
1614161178.417,94,3,2,0
1614161715.499,93,3,2,0
1614162381.256,93,3,2,0
1614163501.978,93,3,2,0
1614163515.496,92,3,2,0
1614164115.465,92,3,2,0
1614165131.567,91,3,2,0
1614165806.841,90,3,2,0
1614166661.22,90,3,2,0
1614167715.471,90,3,2,0
1614168824.549,89,3,2,0
1614169515.474,89,3,2,0
1614170525.87,89,3,2,0
1614170700.692,88,3,2,0
1614171315.465,88,3,2,0
1614171536.674,87,3,2,0
1614172024.247,87,3,2,0
1614173115.464,87,3,2,0
1614173678.155,86,3,2,0
1614174315.459,86,3,2,0
1614174915.486,85,3,2,0
1614175400.117,85,3,2,0
1614176715.487,84,3,2,0
1614177315.456,84,3,2,0
1614177959.508,84,3,2,0
1614178160.532,83,3,2,0
1614179115.456,83,3,2,0
1614179319.577,82,3,2,0
1614179780.684,82,3,2,0
1614180469.055,81,3,2,0
1614180720.969,80,3,2,0
1614181272.506,79,3,2,0
1614181352.463,78,3,2,0
1614181580.873,78,3,2,0
1614182626.214,78,3,2,0
1614183081.055,77,3,2,0
1614183801.122,77,3,2,0
1614184515.466,77,3,2,0
1614185287.255,77,3,2,0
1614185841.45,76,3,2,0
1614186381.484,76,3,2,0
1614186951.006,76,3,2,0
1614187027.411,75,3,2,0
1614188115.474,75,3,2,0
1614188715.524,74,3,2,0
1614189315.507,74,3,2,0
1614189426.643,73,3,2,0
1614189915.498,73,3,2,0
1614191115.47,73,3,2,0
1614191715.47,73,3,2,0
1614192315.497,72,3,2,0
1614192654.648,72,3,2,0
1614193778.976,72,3,2,0
1614194115.494,71,3,2,0
1614194182.486,71,3,2,0
1614194522.354,71,3,2,2
1614194523.959,71,2,2,2
1614194582.28,72,2,2,2
1614194642.232,73,2,2,2
1614194774.304,74,2,2,2
1614194882.236,75,2,2,2
1614195002.244,76,2,2,2
1614195062.237,76,2,2,2
1614195122.242,77,2,2,2
1614195330.957,78,2,2,2
1614195602.236,79,2,2,2
1614195690.395,80,2,2,2
